N,P,K,temperature,humidity,ph,rainfall,label
85,60,55,25.0,82.51473278022347,6.0,175.3723314,Wheat
90,60,55,25.0,62.93242108274035,6.0,51.92057267,Wheat
95,60,55,25.0,72.4469557375044,6.0,109.7571416,Wheat
100,60,55,25.0,82.39655997379845,6.0,104.4224145,Wheat
20,30,20,25.0,82.6005353374568,6.0,211.8529059,Groundnut
25,30,20,25.0,83.30436217402604,6.0,48.9366954,Groundnut
30,30,20,25.0,60.53323497251333,6.0,27.8659442,Groundnut
20,35,25,30.0,75.20012686849711,6.5,67.47677295,Groundnut
25,35,25,30.0,71.16118095516067,6.5,136.3027766,Groundnut
30,35,25,30.0,85.9976437364119,6.5,100.2585673,Groundnut
20,40,20,25.0,84.0781845183359,7.0,90.64770699,Groundnut
25,40,20,25.0,63.78634227558148,7.0,102.835632,Groundnut
30,40,20,25.0,71.27789302456772,7.0,64.77791424,Groundnut
20,30,25,30.0,82.67263695921537,7.5,62.74803826,Groundnut
25,30,25,30.0,71.07808466854507,7.5,108.66464,Groundnut
30,30,25,30.0,81.6299404692702,7.5,175.572958,Groundnut
20,35,20,25.0,62.03617459466616,6.0,120.6913038,Groundnut
25,35,20,25.0,81.80262077140432,6.0,162.59277230000004,Groundnut
30,35,20,25.0,60.33556686826971,6.0,110.3262123,Groundnut
20,40,25,30.0,72.77426976235179,6.5,94.31102057,Groundnut
25,40,25,30.0,65.58062480433401,6.5,57.04826619,Groundnut
30,40,25,30.0,83.57043300220408,6.5,110.4606459,Groundnut
50,25,30,25.0,88.93984996093387,6.0,28.98574189,Groundnut
55,25,30,25.0,86.55798858564755,6.0,218.0055713,Groundnut
60,25,30,25.0,67.71911059580084,6.0,73.34232097,Groundnut
50,30,35,30.0,84.8533835684187,6.5,105.0241329,Groundnut
55,30,35,30.0,70.15654494583086,6.5,68.81405149,Groundnut
60,30,35,30.0,79.93055973482043,6.5,102.5538035,Groundnut
50,25,40,25.0,66.51773142661244,7.0,112.7715925,Groundnut
55,25,40,25.0,75.07720770834447,7.0,110.6823944,Groundnut
60,25,40,25.0,73.48924494984091,7.0,94.78189594,Groundnut
50,30,30,30.0,89.38659004769545,7.5,119.6324109,Groundnut
55,30,30,30.0,63.40495836776573,7.5,49.94043064,Groundnut
60,30,30,30.0,88.20285239087394,7.5,110.3262123,Groundnut
50,25,35,25.0,62.63489493042055,6.0,272.29990560000005,Groundnut
55,25,35,25.0,71.30773722149512,6.0,122.1952483,Groundnut
60,25,35,25.0,62.54077934821075,6.0,171.4892533,Groundnut
50,30,40,30.0,73.33600598524977,6.5,264.6148697,Groundnut
55,30,40,30.0,68.81288470638408,6.5,90.4547185,Groundnut
60,30,40,30.0,65.97965283439177,6.5,150.31661519999997,Groundnut
40,20,20,25.0,79.46944421978135,5.5,37.81123974,Groundnut
45,20,20,25.0,62.02880259943042,5.5,233.1321372,Groundnut
50,20,20,25.0,84.27789376740367,5.5,56.52558045,Groundnut
40,30,30,30.0,63.80835056640225,6.0,171.37644619999998,Groundnut
45,30,30,30.0,89.81714429397147,6.0,44.94317432,Groundnut
50,30,30,30.0,87.99476473992212,6.0,90.05422663,Groundnut
40,20,30,25.0,61.40563885722586,6.5,147.0414824,Groundnut
45,20,30,25.0,63.23791256037354,6.5,75.24521981,Groundnut
50,20,30,25.0,69.20668344064318,6.5,93.75441586,Groundnut
40,30,20,30.0,75.15971398778181,7.0,185.1568059,Groundnut
45,30,20,30.0,82.45538282651742,7.0,95.4262599,Groundnut
50,30,20,30.0,88.39895623581666,7.0,73.50734019,Groundnut
120,60,40,20.0,86.11013866168635,6.0,104.3739878,Maize
125,60,40,20.0,81.85921290663391,6.0,94.62954663,Maize
130,60,40,20.0,79.47053480103105,6.0,103.923226,Maize
135,60,40,20.0,81.59867921515549,6.0,62.49190812,Maize
140,60,40,20.0,78.82778656109468,6.0,89.1188212,Maize
145,60,40,20.0,77.70971458102383,6.0,217.3788583,Maize
150,60,40,20.0,65.83464842280965,6.0,71.3195307,Maize
120,65,45,25.0,71.11959522983932,6.5,104.617522,Maize
125,65,45,25.0,87.75172832467177,6.5,103.1969341,Maize
130,65,45,25.0,69.96325185356798,6.5,161.2469997,Maize
135,65,45,25.0,78.69406165894463,6.5,56.12443206,Maize
140,65,45,25.0,68.42287220469572,6.5,185.4974732,Maize
145,65,45,25.0,65.82473669237986,6.5,91.77522598,Maize
150,65,45,25.0,81.22489247024185,6.5,178.9635457,Maize
120,70,50,30.0,67.44872974259265,7.0,78.58494391,Maize
125,70,50,30.0,84.4349068303003,7.0,61.86633917,Maize
130,70,50,30.0,78.56969144540636,7.0,43.12063289,Maize
135,70,50,30.0,70.5198220734572,7.0,94.62954663,Maize
140,70,50,30.0,61.17654299735827,7.0,272.2017204,Maize
145,70,50,30.0,60.63223364815989,7.0,148.8398374,Maize
150,70,50,30.0,82.02412084895134,7.0,66.05911698,Maize
120,75,55,20.0,78.63447628758021,7.5,66.37171179,Maize
125,75,55,20.0,61.776424840536876,7.5,120.9512466,Maize
130,75,55,20.0,63.83515097743652,7.5,192.8736822,Maize
135,75,55,20.0,79.70716805276277,7.5,72.43169115,Maize
140,75,55,20.0,76.3875198305459,7.5,88.10234397,Maize
145,75,55,20.0,62.76366836939529,7.5,108.0230792,Maize
150,75,55,20.0,63.50929827889552,7.5,39.23831035,Maize
120,80,60,25.0,87.76107809552623,6.0,49.08553937,Maize
125,80,60,25.0,81.08945125668627,6.0,68.4951189,Maize
130,80,60,25.0,88.08348289234564,6.0,119.695765,Maize
135,80,60,25.0,81.03823907817286,6.0,23.44398467,Maize
140,80,60,25.0,70.6751615083088,6.0,107.9868949,Maize
145,80,60,25.0,72.61671297208967,6.0,68.04039813,Maize
150,80,60,25.0,79.09908918496353,6.0,80.15293435,Maize
120,60,45,30.0,79.34803668863228,6.5,58.37249772,Maize
125,60,45,30.0,72.38140651430955,6.5,65.62859526,Maize
130,60,45,30.0,70.23952664343176,6.5,106.1417017,Maize
135,60,45,30.0,77.6538534768909,6.5,116.5206923,Maize
140,60,45,30.0,81.98000139943568,6.5,43.15411472,Maize
145,60,45,30.0,68.41190570796729,6.5,20.88620369,Maize
150,60,45,30.0,72.86961943372707,6.5,113.2297373,Maize
120,65,50,20.0,87.44413790510245,7.0,172.3458448,Maize
125,65,50,20.0,71.16914146183224,7.0,45.91011391,Maize
130,65,50,20.0,63.76746664158952,7.0,121.9401369,Maize
135,65,50,20.0,75.52039011180801,7.0,78.58494391,Maize
140,65,50,20.0,75.36281975642108,7.0,50.47333854,Maize
145,65,50,20.0,85.33158366831958,7.0,118.6044645,Maize
150,65,50,20.0,70.25104760789213,7.0,49.48575692,Maize
120,70,55,25.0,87.15964194985371,7.5,37.81123974,Maize
125,70,55,25.0,72.75910475644679,7.5,80.36146974,Maize
130,70,55,25.0,69.38821342298169,7.5,156.3616174,Maize
135,70,55,25.0,70.87301993244911,7.5,54.62243308,Maize
140,70,55,25.0,87.08784462129346,7.5,115.1781396,Maize
145,70,55,25.0,64.22641245833391,7.5,135.16945249999998,Maize
150,70,55,25.0,64.93653088517829,7.5,93.92375879,Maize
120,75,60,30.0,82.4748801547083,6.0,240.0810647,Maize
125,75,60,30.0,82.44894449510373,6.0,78.92060234,Maize
130,75,60,30.0,73.01995849867302,6.0,97.38741498,Maize
135,75,60,30.0,76.63013952588119,6.0,38.7976407,Maize
140,75,60,30.0,65.45583590263344,6.0,189.9711184,Maize
145,75,60,30.0,73.33682403523686,6.0,260.2634026,Maize
150,75,60,30.0,83.99673211125695,6.0,102.8301942,Maize
120,80,40,20.0,67.88501450881051,6.5,35.73403813,Maize
125,80,40,20.0,75.51503015986884,6.5,88.55123143,Maize
130,80,40,20.0,66.48657422181266,6.5,115.1564012,Maize
135,80,40,20.0,81.33558128859718,6.5,97.72843182,Maize
140,80,40,20.0,76.29437593957162,6.5,76.57580954,Maize
145,80,40,20.0,86.03627244457863,6.5,155.3705624,Maize
150,80,40,20.0,82.32749324071649,6.5,187.1735424,Maize
120,60,50,25.0,85.57910454737319,7.0,117.36952959999998,Maize
125,60,50,25.0,87.95812043408456,7.0,66.00817551,Maize
130,60,50,25.0,69.49385250575165,7.0,87.85092352,Maize
135,60,50,25.0,67.63212574607591,7.0,41.02682925,Maize
140,60,50,25.0,84.91420219710547,7.0,105.6941544,Maize
145,60,50,25.0,82.25403227607542,7.0,113.8729798,Maize
150,60,50,25.0,75.19233384645838,7.0,148.30036919999995,Maize
120,65,55,30.0,82.20762496601432,7.5,21.13545688,Maize
125,65,55,30.0,72.02384395229916,7.5,93.62039175,Maize
130,65,55,30.0,63.25842144778495,7.5,95.3713484,Maize
135,65,55,30.0,75.35133200627531,7.5,70.97358303,Maize
140,65,55,30.0,65.65437762534434,7.5,278.0791793,Maize
145,65,55,30.0,70.78579865250202,7.5,149.2220255,Maize
150,65,55,30.0,81.04042597548016,7.5,45.91011391,Maize
120,70,60,20.0,70.94155327675848,6.0,67.12534492,Maize
125,70,60,20.0,60.68858665588368,6.0,139.3670753,Maize
130,70,60,20.0,82.52326166265043,6.0,100.9343903,Maize
135,70,60,20.0,67.80500495286424,6.0,102.5538035,Maize
140,70,60,20.0,70.10526673617036,6.0,84.12536744,Maize
145,70,60,20.0,70.35092784977572,6.0,279.5451717,Maize
150,70,60,20.0,69.96222452545585,6.0,51.54922825,Maize
120,75,40,25.0,64.19434341408508,6.5,150.31661519999997,Maize
125,75,40,25.0,66.11592576638903,6.5,122.4073418,Maize
130,75,40,25.0,73.51697951333689,6.5,70.18185181,Maize
135,75,40,25.0,89.04879053261028,6.5,105.3437825,Maize
140,75,40,25.0,76.95048106258392,6.5,74.19664838,Maize
145,75,40,25.0,68.74951625096527,6.5,71.63437433,Maize
150,75,40,25.0,67.37658905755512,6.5,36.35720652,Maize
120,80,45,30.0,61.497225908680484,7.0,240.6863901,Maize
125,80,45,30.0,77.16100930547749,7.0,95.83016448,Maize
130,80,45,30.0,83.5445896083943,7.0,109.5408614,Maize
135,80,45,30.0,63.84257243601105,7.0,202.3838319,Maize
140,80,45,30.0,68.81246506125753,7.0,98.67527561,Maize
145,80,45,30.0,70.00734005054701,7.0,66.37171179,Maize
150,80,45,30.0,79.3721442908705,7.0,66.00817551,Maize
120,60,55,20.0,63.6142897875712,7.5,111.7793889,Maize
125,60,55,20.0,86.21763882664504,7.5,192.7678575,Maize
130,60,55,20.0,81.51864615623023,7.5,184.4103931,Maize
135,60,55,20.0,71.42466049801206,7.5,24.4514648,Maize
140,60,55,20.0,75.3456140331041,7.5,29.11187663,Maize
145,60,55,20.0,81.13385298261312,7.5,104.9116663,Maize
150,60,55,20.0,87.30808958432337,7.5,69.09512477,Maize
120,65,60,25.0,69.76111596343607,6.0,102.5184759,Maize
125,65,60,25.0,75.08930905144437,6.0,90.81250457,Maize
130,65,60,25.0,83.18842304584655,6.0,55.60523179,Maize
135,65,60,25.0,63.384939748586625,6.0,166.5712879,Maize
140,65,60,25.0,68.91761539924404,6.0,174.5071843,Maize
145,65,60,25.0,69.15092023102872,6.0,195.4115025,Maize
150,65,60,25.0,79.18696203656913,6.0,118.6044645,Maize
120,70,40,30.0,65.02443665526454,6.5,88.07753741,Maize
125,70,40,30.0,62.28946545630792,6.5,280.4044392,Maize
130,70,40,30.0,63.43972638269622,6.5,156.15438980000005,Maize
135,70,40,30.0,67.69302904548468,6.5,105.0776992,Maize
140,70,40,30.0,79.98143142120578,6.5,48.77790371,Maize
145,70,40,30.0,88.17417621940943,6.5,36.12042927,Maize
150,70,40,30.0,86.06185328152479,6.5,70.86340755,Maize
120,75,45,20.0,80.79600633766978,7.0,107.8737015,Maize
125,75,45,20.0,67.2416824098826,7.0,111.78037340000002,Maize
130,75,45,20.0,68.04236884649501,7.0,164.9182225,Maize
135,75,45,20.0,77.63940374738169,7.0,62.78730907,Maize
140,75,45,20.0,84.67825065632269,7.0,196.6492664,Maize
145,75,45,20.0,62.9061404003741,7.0,150.2012138,Maize
150,75,45,20.0,80.60952894693438,7.0,109.022564,Maize
120,80,50,25.0,88.03308932665371,7.5,95.17028129,Maize
125,80,50,25.0,66.28482358743598,7.5,159.3223075,Maize
130,80,50,25.0,85.21392344455556,7.5,197.402901,Maize
135,80,50,25.0,74.35367494362035,7.5,265.5355937,Maize
140,80,50,25.0,63.74696960729998,7.5,72.50669768,Maize
145,80,50,25.0,79.71554115669605,7.5,66.83872293,Maize
150,80,50,25.0,83.37693216417165,7.5,48.25207759,Maize
120,60,60,30.0,71.82648252293025,6.0,103.2005992,Maize
125,60,60,30.0,75.25204158214345,6.0,60.79645852,Maize
130,60,60,30.0,67.18953141219929,6.0,54.30660782,Maize
135,60,60,30.0,84.11853315048094,6.0,51.70699144,Maize
140,60,60,30.0,76.75312442832967,6.0,51.07048113,Maize
145,60,60,30.0,89.8188317082586,6.0,63.72358154,Maize
150,60,60,30.0,77.66515431047961,6.0,38.34303462,Maize
120,65,40,20.0,72.96759855170775,6.5,195.8645552,Maize
125,65,40,20.0,76.28030478768713,6.5,115.5650287,Maize
130,65,40,20.0,80.00045029490424,6.5,103.651438,Maize
135,65,40,20.0,85.81060769565038,6.5,67.32520551,Maize
140,65,40,20.0,72.47529456304179,6.5,52.84626009,Maize
145,65,40,20.0,86.93363423700745,6.5,91.40508414,Maize
150,65,40,20.0,79.3846770234694,6.5,49.04015558,Maize
120,70,45,25.0,81.91604477863807,7.0,111.7763395,Maize
125,70,45,25.0,85.69237238076978,7.0,62.68710535,Maize
130,70,45,25.0,62.36978649859376,7.0,136.0456753,Maize
135,70,45,25.0,75.81740249544922,7.0,134.84190690000003,Maize
140,70,45,25.0,76.95730573830535,7.0,117.3113562,Maize
145,70,45,25.0,62.33456170904114,7.0,108.5468633,Maize
150,70,45,25.0,66.39238210788874,7.0,59.03629954,Maize
120,75,50,30.0,70.42403740493423,7.5,42.96018627,Maize
125,75,50,30.0,86.15340569340212,7.5,106.1606833,Maize
130,75,50,30.0,81.57006896553224,7.5,115.8586081,Maize
135,75,50,30.0,76.76344226897552,7.5,159.92109340000005,Maize
140,75,50,30.0,88.04261923152411,7.5,188.413665,Maize
145,75,50,30.0,74.85147278487402,7.5,92.78133617,Maize
150,75,50,30.0,68.82282408675547,7.5,78.44910564,Maize
120,80,55,20.0,63.67486790384359,6.0,133.1120232,Maize
125,80,55,20.0,84.01272054946543,6.0,96.45042585,Maize
130,80,55,20.0,65.55492314124342,6.0,133.1914419,Maize
135,80,55,20.0,73.78875966829989,6.0,100.1692639,Maize
140,80,55,20.0,81.77872833526064,6.0,109.2537734,Maize
145,80,55,20.0,67.94358322526722,6.0,108.5501443,Maize
150,80,55,20.0,82.94142063571412,6.0,29.86681385,Maize
40,20,20,20.0,67.14904686585278,5.5,84.62419032,Tur
45,20,20,20.0,65.45161633202383,5.5,149.1199989,Tur
50,20,20,20.0,65.32147928420225,5.5,43.1386631,Tur
40,25,25,25.0,89.69600739040689,6.0,103.3301803,Tur
45,25,25,25.0,61.288879892703726,6.0,66.96980581,Tur
50,25,25,25.0,71.47599094729121,6.0,40.8106299,Tur
40,30,30,30.0,74.18726820378123,6.5,184.9800516,Tur
45,30,30,30.0,76.79235524008722,6.5,74.82144653,Tur
50,30,30,30.0,89.2790313919167,6.5,113.0688155,Tur
40,20,25,20.0,83.6216788384658,5.5,109.5966791,Tur
45,20,25,20.0,60.545357612410506,5.5,165.40535400000005,Tur
50,20,25,20.0,61.900720767835566,5.5,57.26773002,Tur
40,25,30,25.0,78.27559038001644,6.0,104.6843243,Tur
45,25,30,25.0,85.38686562655779,6.0,109.1549823,Tur
50,25,30,25.0,75.22661253688581,6.0,68.97097538,Tur
40,30,20,30.0,86.15554155567494,6.5,50.55710813,Tur
45,30,20,30.0,81.60371650089604,6.5,172.48136409999995,Tur
50,30,20,30.0,73.18799451074551,6.5,116.0396587,Tur
40,20,30,20.0,80.83070546041068,5.5,50.43306085,Tur
45,20,30,20.0,72.14343788802354,5.5,78.82199603,Tur
50,20,30,20.0,76.73445087766632,5.5,21.30290472,Tur
40,25,20,25.0,74.10813701932497,6.0,95.4262599,Tur
45,25,20,25.0,73.62083180387515,6.0,42.89509057,Tur
50,25,20,25.0,63.3166539221417,6.0,192.7121236,Tur
40,30,25,30.0,81.17120038298627,6.5,91.55845821,Tur
45,30,25,30.0,83.965120714165,6.5,138.2362122,Tur
50,30,25,30.0,79.28294985458646,6.5,71.85436078,Tur
20,30,20,20.0,70.94960783317227,6.0,89.29147581,Urad
25,30,20,20.0,77.31103085327764,6.0,115.5650287,Urad
30,30,20,20.0,65.06165106686392,6.0,71.89090748,Urad
20,35,25,25.0,75.41538772721083,6.5,59.84499208,Urad
25,35,25,25.0,77.44247648260993,6.5,129.0064612,Urad
30,35,25,25.0,85.92391534164676,6.5,56.34144589,Urad
20,40,30,20.0,87.90818905353478,7.0,48.31219031,Urad
25,40,30,20.0,68.59541793977492,7.0,82.34162918,Urad
30,40,30,20.0,85.94002288873884,7.0,99.61465679,Urad
20,30,25,25.0,83.57546021024503,6.0,114.41617859999998,Urad
25,30,25,25.0,83.07098671720387,6.0,78.26039559,Urad
30,30,25,25.0,79.9747868281657,6.0,59.75980023,Urad
20,35,30,20.0,87.9103012263785,6.5,94.37987496,Urad
25,35,30,20.0,88.11272115155916,6.5,103.0295938,Urad
30,35,30,20.0,67.98851785035122,6.5,73.64476535,Urad
20,40,20,25.0,80.84555194071436,7.0,47.26052494,Urad
25,40,20,25.0,80.17493972805414,7.0,147.8888994,Urad
30,40,20,25.0,89.43325075167746,7.0,113.0688155,Urad
20,30,30,20.0,88.02371760958295,6.0,56.72496677,Urad
25,30,30,20.0,66.58781808887107,6.0,78.44910564,Urad
30,30,30,20.0,83.67210015246968,6.0,69.85112265,Urad
20,35,20,25.0,72.84656701583516,6.5,96.77285817,Urad
25,35,20,25.0,85.64300617434914,6.5,81.83420522,Urad
30,35,20,25.0,60.522818660235835,6.5,114.2821387,Urad
20,40,25,20.0,80.47959785115333,7.0,118.6044645,Urad
25,40,25,20.0,84.41713230141627,7.0,75.45328039,Urad
30,40,25,20.0,85.03152568625723,7.0,48.33941188,Urad
20,10,5,25.0,81.74587753028231,6.0,169.92882340000003,Moong
25,10,5,25.0,86.64756439744335,6.0,96.27792547,Moong
30,10,5,25.0,86.88141729473399,6.0,87.99669731,Moong
20,15,10,30.0,68.62389709258082,6.5,48.48319335,Moong
25,15,10,30.0,79.00416495782511,6.5,139.8710041,Moong
30,15,10,30.0,77.40853678881697,6.5,135.1272491,Moong
20,20,15,35.0,75.49396123287069,7.0,101.5164589,Moong
25,20,15,35.0,83.16428486048406,7.0,208.3357976,Moong
30,20,15,35.0,86.3066507186109,7.0,67.15096376,Moong
20,10,10,25.0,83.6879203539628,6.0,74.10919422,Moong
25,10,10,25.0,62.55746400448505,6.0,61.86633917,Moong
30,10,10,25.0,66.90274661983806,6.0,46.0203959,Moong
20,15,15,30.0,62.32534285659153,6.5,188.5181422,Moong
25,15,15,30.0,74.3656340081481,6.5,108.4161706,Moong
30,15,15,30.0,64.76136283754383,6.5,104.5412275,Moong
20,20,5,35.0,61.68867313876995,7.0,72.17818157,Moong
25,20,5,35.0,63.50925944379173,7.0,112.3982055,Moong
30,20,5,35.0,68.14419599074543,7.0,104.0277061,Moong
20,10,15,25.0,83.03007112531509,6.0,110.9633894,Moong
25,10,15,25.0,70.25180935981018,6.0,129.8765443,Moong
30,10,15,25.0,68.58045186540637,6.0,74.44330654,Moong
20,15,5,30.0,80.72797857892951,6.5,92.23645249,Moong
25,15,5,30.0,84.15406461326994,6.5,103.6012114,Moong
30,15,5,30.0,73.91373018694134,6.5,52.0810886,Moong
20,20,10,35.0,79.7134292994084,7.0,190.7886386,Moong
25,20,10,35.0,65.25925113513178,7.0,88.57395505,Moong
30,20,10,35.0,85.24841080644603,7.0,70.97358303,Moong
40,25,10,20.0,81.16276301045325,6.0,71.48327008,Gram
45,25,10,20.0,75.4155663710516,6.0,60.27552528,Gram
50,25,10,20.0,70.47412695740096,6.0,109.2537734,Gram
40,30,15,25.0,89.877486565655,6.5,110.0447896,Gram
45,30,15,25.0,62.969253328731405,6.5,108.0230792,Gram
50,30,15,25.0,75.61020284089446,6.5,36.35720652,Gram
40,25,15,20.0,72.24825947402732,6.0,98.77794225,Gram
45,25,15,20.0,70.64593634215281,6.0,184.7674863,Gram
50,25,15,20.0,68.52888279981846,6.0,65.0247867,Gram
40,30,10,25.0,67.19421251892993,6.5,50.47333854,Gram
45,30,10,25.0,60.30303574036419,6.5,118.3606557,Gram
50,30,10,25.0,81.2730947839047,6.5,26.83924845,Gram
40,20,20,20.0,82.43715029038553,6.0,149.299952,Masoor
45,20,20,20.0,80.02367221341842,6.0,119.218154,Masoor
50,20,20,20.0,61.87885190019624,6.0,92.68373702,Masoor
40,25,25,25.0,85.87503870006697,6.5,44.3993381,Masoor
45,25,25,25.0,63.46936336878954,6.5,51.92057267,Masoor
50,25,25,25.0,66.26473752860292,6.5,164.2697011,Masoor
40,20,25,20.0,87.9564844526542,6.0,41.16554802,Masoor
45,20,25,20.0,73.7841371669885,6.0,44.20656987,Masoor
50,20,25,20.0,76.68637541234811,6.0,102.5184759,Masoor
40,25,20,25.0,75.77534551937518,6.5,62.7089169,Masoor
45,25,20,25.0,83.17728559632197,6.5,81.98568791,Masoor
50,25,20,25.0,82.72488452708316,6.5,161.48129630000005,Masoor
100,60,60,10.0,84.3587663540882,7.5,71.64631281,Cotton
105,60,60,10.0,85.20126629884197,7.5,180.2513601,Cotton
110,60,60,10.0,79.8470241678602,7.5,175.572958,Cotton
115,60,60,10.0,70.30188342234331,7.5,188.6372826,Cotton
120,60,60,10.0,72.8890771148372,7.5,191.9535738,Cotton
100,65,65,15.0,66.70011148835255,8.0,63.35298768,Cotton
105,65,65,15.0,79.28621740136711,8.0,257.0038865,Cotton
110,65,65,15.0,81.65049131161125,8.0,27.21244021,Cotton
115,65,65,15.0,61.90476790502091,8.0,127.7767134,Cotton
120,65,65,15.0,68.62045521475815,8.0,214.41038480000003,Cotton
100,70,70,20.0,86.67222269870491,8.5,46.06193778,Cotton
105,70,70,20.0,75.22908381321673,8.5,188.6372826,Cotton
110,70,70,20.0,61.94408333158786,8.5,143.85849380000005,Cotton
115,70,70,20.0,82.7069926951335,8.5,70.18185181,Cotton
120,70,70,20.0,79.81974475558621,8.5,68.64685069,Cotton
100,75,75,25.0,84.68551550205773,7.5,69.27779761,Cotton
105,75,75,25.0,88.61888280300344,7.5,29.1194739,Cotton
110,75,75,25.0,86.81732300632893,7.5,97.79072474,Cotton
115,75,75,25.0,71.35090650958067,7.5,104.7847006,Cotton
120,75,75,25.0,76.39983038244628,7.5,56.09542002,Cotton
100,80,80,30.0,78.15783858276163,8.0,153.7447398,Cotton
105,80,80,30.0,60.34605413861448,8.0,75.49101167,Cotton
110,80,80,30.0,79.49038905213119,8.0,68.66813363,Cotton
115,80,80,30.0,88.81770242616614,8.0,107.4931917,Cotton
120,80,80,30.0,72.9301709462266,8.0,180.9009998,Cotton
100,60,65,10.0,76.7207780728334,8.5,94.31102057,Cotton
105,60,65,10.0,86.49018720632888,8.5,42.19740397,Cotton
110,60,65,10.0,68.12017330721552,8.5,70.97358303,Cotton
115,60,65,10.0,88.98690629627123,8.5,45.91011391,Cotton
120,60,65,10.0,66.08798266925561,8.5,120.6494434,Cotton
100,65,70,15.0,86.15938871253898,7.5,43.12063289,Cotton
105,65,70,15.0,66.60657369077563,7.5,235.6133585,Cotton
110,65,70,15.0,79.63979897182682,7.5,76.32470713,Cotton
115,65,70,15.0,78.57434363928819,7.5,241.20135130000003,Cotton
120,65,70,15.0,76.91527231868415,7.5,109.4711098,Cotton
100,70,75,20.0,86.05257967928416,8.0,102.835632,Cotton
105,70,75,20.0,71.74400489661731,8.0,94.46748008,Cotton
110,70,75,20.0,64.28875834245159,8.0,107.6907964,Cotton
115,70,75,20.0,68.37840426392358,8.0,54.01872359,Cotton
120,70,75,20.0,68.43485906893454,8.0,226.6555374,Cotton
100,75,80,25.0,69.8124555713238,8.5,27.56918621,Cotton
105,75,80,25.0,89.84639135328854,8.5,95.3713484,Cotton
110,75,80,25.0,88.50973575883705,8.5,277.9626192,Cotton
115,75,80,25.0,75.70468320333761,8.5,103.2234212,Cotton
120,75,80,25.0,62.404330779883026,8.5,56.39962921,Cotton
100,80,60,30.0,72.82410710766882,7.5,143.9955548,Cotton
105,80,60,30.0,84.20597219459918,7.5,64.42177127,Cotton
110,80,60,30.0,87.35820014104253,7.5,53.78929956,Cotton
115,80,60,30.0,82.11157321313262,7.5,75.57790384,Cotton
120,80,60,30.0,68.5362724799747,7.5,214.41038480000003,Cotton
